year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2020,5,873.8590314233944,822.1795262890907,916.5930000000001,100.28598655384054,10.996270455464973,36.321014534717634
2020,6,965.4873832255304,865.569715185078,894.2191,77.85217604200781,8.536422811623664,28.196063226272102
2020,7,1140.9773262879633,972.5510750504513,947.8128,0.0,0.0,0.0
2020,8,999.09731582389,920.560298113289,947.9283,51.629184783078564,5.661094822705984,18.698767747725825
2020,9,883.2827689436763,812.4949179941048,902.0124000000001,102.43191281655496,11.23156938778015,37.09821403842534
2020,10,683.8679241021215,665.4991402982329,913.4482,289.524615577165,31.74612012907511,104.85839678997534
2020,11,677.6595267343595,677.6595267343595,882.0000000000001,233.02639689679876,25.5511400106139,84.39618973202772
2020,12,350.66096945172643,350.66096945172643,911.4000000000001,577.9349520208474,63.3700605286017,209.3132302308359
2021,1,372.57557556868045,369.76671790051546,911.4000000000001,586.532895651228,64.31281750561712,212.42718509431108
2021,2,571.7347563938587,526.5085557045172,823.2058000000001,344.8020856516379,37.80724623373223,124.87847998414584
2021,3,950.4322851408176,828.8746773571286,910.1866000000001,114.0382018275258,12.50418879687783,41.301714510899494
2021,4,854.7328175509796,778.8875174866628,882.1943000000001,131.84022706620124,14.456165248486979,47.749151881366075
2021,5,1074.545408707367,915.6627829956938,915.0269000000001,26.523831564071738,2.90831486448155,9.60625212813603
2021,6,1076.026643779434,939.3327712250964,914.1828,0.0,0.0,0.0
2021,7,1119.2182729025553,989.9013062150341,963.5518,0.0,0.0,0.0
2021,8,1070.9615573259716,955.4073414833309,954.376,26.1492876212147,2.8672464496945946,9.470601909597297
2021,9,947.9185118220935,861.8318572643558,898.2306,52.0095843305709,5.702805299404704,18.836538716215536
2021,10,750.3213688400374,739.986641305032,913.7294,212.25713459887305,23.273808618297487,76.87409513316442
2021,11,365.7125845232719,365.7125845232719,882.1254,548.0262930825518,60.09060231168331,198.48108036283273
2021,12,393.4831570777236,393.4831570777236,911.4000000000001,548.0758920827325,60.09604079854524,198.4990438497403
